sn2_25962_160bp,10,79.180,79.180
sn2_40466_295bp,10,79.180,79.180
sn2_51294_294bp,10,79.425,79.425
sn2_94917_373bp,10,79.425,79.425
sn2_115184_259bp,10,79.425,79.425
sn2_95087_180bp,10,80.903,80.903
sn2_18340_390bp,10,80.412,80.412
sn2_88940_142bp,10,80.412,80.412
sn2_5675_234bp,10,80.657,80.657
sn2_96254_142bp,10,80.657,80.657
sn2_62639_297bp,10,80.657,80.657
sn2_123357_181bp,10,80.657,80.657
sn2_90133_326bp,10,80.657,80.657
sn2_85940_142bp,10,80.657,80.657
sn2_103018_281bp,10,82.137,82.137
sn2_18224_142bp,10,80.657,80.657
sn2_1312_261bp,10,80.657,80.657
sn2_101981_223bp,10,80.657,80.657
sn2_50668_352bp,10,80.903,80.903
sn2_119682_161bp,10,80.903,80.903
sn2_92667_233bp,10,80.903,80.903
sn2_9229_142bp,10,80.903,80.903
sn2_170109_142bp,10,80.903,80.903
sn2_116635_296bp,10,80.903,80.903
sn2_66853_297bp,10,80.903,80.903
sn2_110141_175bp,10,80.903,80.903
sn2_64256_296bp,10,81.644,81.644
sn2_61221_296bp,10,81.644,81.644
sn2_18248_231bp,10,81.644,81.644
sn2_66541_214bp,10,82.137,82.137
sn2_52056_167bp,10,82.137,82.137
sn2_96075_308bp,10,82.137,82.137
sn2_102467_241bp,10,82.137,82.137
sn2_19575_326bp,10,82.137,82.137
sn2_7651_188bp,10,82.137,82.137
sn2_104549_296bp,10,82.137,82.137
sn2_86683_296bp,10,82.137,82.137
sn2_79400_276bp,10,82.137,82.137
sn2_97054_339bp,10,82.137,82.137
sn2_110707_260bp,10,82.137,82.137
sn2_110500_298bp,10,82.137,82.137
sn2_86801_221bp,10,82.137,82.137
sn2_53630_174bp,10,82.137,82.137
sn2_56514_246bp,10,82.137,82.137
sn2_94565_368bp,10,82.137,82.137
sn2_101113_255bp,10,82.137,82.137
sn2_52740_181bp,10,82.137,82.137
sn2_15647_338bp,10,82.137,82.137
sn2_68197_294bp,10,82.629,82.629
sn2_109804_298bp,10,82.875,82.875
sn2_110873_246bp,10,82.875,82.875
sn2_53756_280bp,10,83.865,83.865
sn2_89064_142bp,10,84.111,84.111
sn2_31930_182bp,10,84.111,84.111
sn2_63330_142bp,10,84.111,84.111
sn2_126121_345bp,10,84.111,84.111
sn2_99731_297bp,10,84.356,84.356
sn2_115147_332bp,10,84.848,84.848
sn2_96560_144bp,10,84.848,84.848
sn2_53558_342bp,10,84.848,84.848
sn2_68566_179bp,10,84.848,84.848
sn2_78883_209bp,10,84.848,84.848
sn2_93239_301bp,10,84.848,84.848
sn2_20947_241bp,10,84.848,84.848
sn2_88467_323bp,10,85.339,85.339
sn2_8370_285bp,10,85.339,85.339
